rating,review
2,Given the stated watts it microwaves much slower than other brands with lower stated wattages. VERY Sad about that as that was the whole reason we bought it.
2,the first oven we received did not work and was replaced. Now the second oven has problems with the convection operations. the oven cycles every few seconds. We called the factory and they said it shouldn't do that. So now we are faced with returning it or live with the cycling. we will probably return it for the second replacement.
2,The ring that sits under the rotating glass is cracked making  it difficult to function.  The legs are uneven and requires some inventive additions to one leg to make the unit sit level. Very disappointed in both these issues and the fact that it could take months to get a replacement for the broken ring.
2,I have had this microwave for 7 months. No problems until all of the sudden it stops heating and makes scary noises while in use. I have tried many settings and none work at this point. I wouldn’t recommend this microwave to anyone!
2,"Convection feature is nice, but the microwave is either not strong enough, or uneven. Reheating plates works fine, but thicker/denser foods remain uncooked in the middle."
2,The microwave function has huge dead zones in the middle.  Just about everything comes out half scalding and half frozen still.  When doing pizzas the outside will be over cooked and the cheese in the middle will still have frost on it.  The only thing can heat evenly is liquids.
2,"While the microwave preforms well, the legs are uneven and requires propping up one leg to make the unit sit level.the other issue is that the smoke does not exhaust efficiently and the smoke builds up inside."
2,"Very disappointing.  The buttons are very hard to press/engage, taking at least 2 or 3 hard pushes before function selected will work.  That in itself I'd not worth the price charged"
2,"This oven does not replace a conventional convection oven.  Not able to turn off turntable.  Food is supposed to rotate while in convection mode, but who has only round bakeware.  Small cookie sheet could not turn, so baked unevenly, burning.  Returned."
2,"The convection option on this oven is terrible. I find I have to cook things for much longer than I should. For example, cooking muffins that require 350• for 15 minutes needed 375• for 25 minutes. Not satisfied with that option. Microwave works fine but I haven’t had any success with the comb option either."
